claim_id,user_id,batch_id,store_id,claimed_at,channel_used,discount_at_claim_pct,fulfillment_type,completed,completed_at
CLM-0004794,USR-00335,BAT-000183,STR-001,2025-03-11T16:19:00,reply-YES,0.0,delivery,True,2025-03-11T16:38:00
CLM-0004795,USR-00041,BAT-000414,STR-001,2025-01-26T21:22:00,WhatsApp,0.0,delivery,True,2025-01-26T23:15:00
CLM-0004812,USR-00101,BAT-000426,STR-001,2025-03-28T14:28:00,reply-YES,0.0,delivery,True,2025-03-28T16:21:00
CLM-0004823,USR-00452,BAT-000330,STR-001,2024-12-01T13:03:00,SMS,0.0,delivery,False,
CLM-0004842,USR-00292,BAT-000389,STR-001,2025-03-09T15:11:00,SMS,0.0,delivery,True,2025-03-09T15:32:00
CLM-0004845,USR-00431,BAT-000301,STR-001,2025-01-31T21:00:00,SMS,0.0,delivery,True,2025-01-31T21:39:00
CLM-0004864,USR-00034,BAT-000235,STR-001,2024-12-08T17:24:00,reply-YES,0.0,delivery,True,2024-12-08T17:56:00
CLM-0004869,USR-00332,BAT-000333,STR-001,2025-02-26T11:24:00,WhatsApp,0.0,delivery,True,2025-02-26T12:42:00
CLM-0004874,USR-00199,BAT-000299,STR-001,2025-01-16T19:16:00,reply-YES,26.9,delivery,False,
CLM-0004882,USR-00327,BAT-000324,STR-001,2024-10-21T15:00:00,WhatsApp,0.0,pickup,True,2024-10-21T16:58:00
CLM-0004887,USR-00083,BAT-000418,STR-001,2024-10-18T12:10:00,WhatsApp,0.0,pickup,False,
CLM-0004892,USR-00367,BAT-000443,STR-001,2025-01-04T15:10:00,SMS,0.0,pickup,True,2025-01-04T16:26:00
CLM-0004901,USR-00296,BAT-000012,STR-001,2025-03-31T21:01:00,WhatsApp,0.0,delivery,True,2025-03-31T22:40:00
CLM-0004915,USR-00319,BAT-000263,STR-001,2024-12-01T11:02:00,SMS,0.0,pickup,False,
CLM-0004972,USR-00092,BAT-000332,STR-001,2025-01-14T10:00:00,SMS,0.0,delivery,True,2025-01-14T11:27:00
CLM-0004976,USR-00406,BAT-000400,STR-001,2024-12-12T17:03:00,WhatsApp,0.0,pickup,True,2024-12-12T17:28:00
CLM-0004989,USR-00093,BAT-000316,STR-001,2024-10-27T14:04:00,reply-YES,0.0,pickup,True,2024-10-27T15:21:00
CLM-0004993,USR-00282,BAT-000128,STR-001,2024-12-18T09:24:00,reply-YES,10.0,pickup,True,2024-12-18T11:00:00
CLM-0004997,USR-00301,BAT-000277,STR-001,2025-03-07T19:07:00,SMS,0.0,delivery,True,2025-03-07T19:41:00
CLM-0005007,USR-00163,BAT-000271,STR-001,2025-01-10T13:09:00,SMS,0.0,pickup,True,2025-01-10T14:59:00
CLM-0005042,USR-00044,BAT-000332,STR-001,2025-01-22T15:11:00,WhatsApp,0.0,pickup,False,
CLM-0005061,USR-00478,BAT-000292,STR-001,2025-03-22T17:24:00,WhatsApp,0.0,pickup,False,
CLM-0005067,USR-00101,BAT-000165,STR-001,2025-03-04T15:31:00,SMS,0.0,delivery,True,2025-03-04T15:50:00
CLM-0005085,USR-00176,BAT-000432,STR-001,2024-12-20T14:25:00,reply-YES,0.0,delivery,False,
CLM-0005089,USR-00379,BAT-000249,STR-001,2024-12-02T10:09:00,SMS,0.0,delivery,True,2024-12-02T11:56:00
CLM-0005091,USR-00339,BAT-000241,STR-001,2024-12-06T13:38:00,WhatsApp,0.0,delivery,True,2024-12-06T15:07:00
CLM-0005123,USR-00336,BAT-000432,STR-001,2024-12-19T17:08:00,WhatsApp,0.0,delivery,True,2024-12-19T19:02:00
CLM-0005132,USR-00168,BAT-000008,STR-001,2025-01-31T20:06:00,WhatsApp,20.0,pickup,True,2025-01-31T21:11:00
CLM-0005137,USR-00220,BAT-000268,STR-001,2024-11-15T10:22:00,SMS,22.0,delivery,True,2024-11-15T11:20:00
CLM-0005147,USR-00343,BAT-000318,STR-001,2025-03-03T18:30:00,WhatsApp,0.0,delivery,True,2025-03-03T20:24:00
CLM-0005156,USR-00043,BAT-000008,STR-001,2025-01-29T15:05:00,WhatsApp,10.0,delivery,False,
CLM-0005159,USR-00037,BAT-000175,STR-001,2024-11-15T21:12:00,WhatsApp,21.1,pickup,False,
CLM-0005191,USR-00098,BAT-000265,STR-001,2025-01-26T18:14:00,SMS,0.0,pickup,True,2025-01-26T19:43:00
CLM-0005206,USR-00125,BAT-000182,STR-001,2025-02-05T15:04:00,SMS,0.0,pickup,True,2025-02-05T15:29:00
CLM-0005218,USR-00105,BAT-000230,STR-001,2024-10-15T15:32:00,SMS,0.0,delivery,True,2024-10-15T17:13:00
CLM-0005235,USR-00152,BAT-000225,STR-001,2024-12-18T14:12:00,reply-YES,30.2,pickup,True,2024-12-18T15:26:00
CLM-0005237,USR-00108,BAT-000419,STR-001,2024-11-20T12:02:00,SMS,0.0,pickup,True,2024-11-20T13:56:00
CLM-0005243,USR-00238,BAT-000353,STR-001,2025-03-26T14:10:00,WhatsApp,10.0,pickup,False,
CLM-0005244,USR-00172,BAT-000320,STR-001,2024-11-04T17:26:00,WhatsApp,0.0,pickup,True,2024-11-04T18:27:00
CLM-0005249,USR-00022,BAT-000278,STR-001,2024-10-31T14:06:00,WhatsApp,0.0,delivery,True,2024-10-31T15:50:00
CLM-0005273,USR-00231,BAT-000018,STR-001,2025-01-09T16:22:00,WhatsApp,0.0,pickup,False,
CLM-0005274,USR-00352,BAT-000216,STR-001,2025-01-04T11:04:00,SMS,0.0,delivery,True,2025-01-04T12:06:00
CLM-0005275,USR-00432,BAT-000265,STR-001,2025-01-11T12:10:00,SMS,0.0,pickup,True,2025-01-11T13:48:00
CLM-0005296,USR-00175,BAT-000310,STR-001,2025-03-20T19:14:00,reply-YES,0.0,pickup,False,
CLM-0005308,USR-00196,BAT-000078,STR-001,2024-11-09T12:09:00,SMS,10.0,delivery,True,2024-11-09T14:05:00
CLM-0005312,USR-00080,BAT-000444,STR-001,2024-10-17T13:20:00,WhatsApp,0.0,pickup,True,2024-10-17T15:19:00
CLM-0005314,USR-00436,BAT-000166,STR-001,2025-03-16T09:15:00,SMS,0.0,delivery,True,2025-03-16T09:32:00
CLM-0005322,USR-00251,BAT-000415,STR-001,2025-02-13T18:18:00,reply-YES,0.0,pickup,True,2025-02-13T19:45:00
CLM-0005335,USR-00199,BAT-000439,STR-001,2025-01-05T16:01:00,reply-YES,20.0,delivery,True,2025-01-05T16:17:00
CLM-0005338,USR-00241,BAT-000243,STR-001,2024-12-29T18:13:00,SMS,0.0,pickup,True,2024-12-29T19:09:00
CLM-0005348,USR-00355,BAT-000255,STR-001,2024-11-17T15:06:00,WhatsApp,0.0,delivery,True,2024-11-17T16:08:00
CLM-0005378,USR-00115,BAT-000182,STR-001,2025-01-27T11:08:00,WhatsApp,0.0,pickup,True,2025-01-27T11:40:00
CLM-0005379,USR-00479,BAT-000228,STR-001,2024-11-11T13:05:00,WhatsApp,0.0,pickup,True,2024-11-11T14:33:00
CLM-0005383,USR-00247,BAT-000299,STR-001,2025-01-10T09:07:00,SMS,26.9,delivery,True,2025-01-10T09:57:00
CLM-0005389,USR-00321,BAT-000197,STR-001,2025-01-20T10:03:00,reply-YES,0.0,delivery,True,2025-01-20T11:37:00
CLM-0005406,USR-00250,BAT-000009,STR-001,2024-12-29T15:06:00,WhatsApp,10.0,pickup,False,
CLM-0005436,USR-00149,BAT-000077,STR-001,2025-02-04T13:10:00,SMS,20.0,pickup,True,2025-02-04T13:59:00
CLM-0005439,USR-00332,BAT-000027,STR-001,2024-12-18T15:00:00,reply-YES,0.0,pickup,True,2024-12-18T15:57:00
CLM-0005466,USR-00377,BAT-000302,STR-001,2025-02-10T19:18:00,reply-YES,0.0,delivery,False,
CLM-0005470,USR-00185,BAT-000300,STR-001,2024-11-04T21:17:00,SMS,0.0,pickup,False,
CLM-0005476,USR-00055,BAT-000171,STR-001,2025-01-16T16:18:00,SMS,30.9,pickup,True,2025-01-16T16:45:00
CLM-0005504,USR-00086,BAT-000186,STR-001,2025-01-02T13:05:00,WhatsApp,0.0,pickup,False,
CLM-0005549,USR-00204,BAT-000418,STR-001,2024-10-13T10:00:00,WhatsApp,0.0,delivery,True,2024-10-13T10:55:00
CLM-0005550,USR-00121,BAT-000227,STR-001,2024-10-26T13:01:00,SMS,0.0,delivery,True,2024-10-26T14:32:00
CLM-0005560,USR-00121,BAT-000208,STR-001,2025-03-20T11:06:00,WhatsApp,0.0,pickup,True,2025-03-20T11:53:00
CLM-0005562,USR-00042,BAT-000265,STR-001,2025-01-06T09:23:00,reply-YES,0.0,delivery,False,
CLM-0005571,USR-00056,BAT-000402,STR-001,2025-02-15T11:00:00,WhatsApp,0.0,delivery,True,2025-02-15T11:49:00
CLM-0005601,USR-00022,BAT-000239,STR-001,2025-03-19T10:03:00,WhatsApp,0.0,pickup,True,2025-03-19T10:18:00
CLM-0005612,USR-00128,BAT-000416,STR-001,2025-01-02T21:19:00,WhatsApp,0.0,pickup,True,2025-01-02T21:49:00
CLM-0005619,USR-00179,BAT-000316,STR-001,2024-10-10T14:09:00,WhatsApp,0.0,pickup,True,2024-10-10T14:27:00
CLM-0005621,USR-00353,BAT-000157,STR-001,2025-01-27T14:26:00,SMS,39.1,delivery,True,2025-01-27T15:25:00
CLM-0005649,USR-00297,BAT-000258,STR-001,2024-12-10T15:04:00,WhatsApp,0.0,pickup,True,2024-12-10T16:32:00
CLM-0005660,USR-00183,BAT-000166,STR-001,2025-03-03T10:03:00,reply-YES,0.0,pickup,True,2025-03-03T11:34:00
CLM-0005673,USR-00465,BAT-000417,STR-001,2024-11-15T11:21:00,SMS,0.0,pickup,False,
CLM-0005677,USR-00229,BAT-000432,STR-001,2024-12-16T20:02:00,reply-YES,0.0,delivery,True,2024-12-16T21:31:00
CLM-0005681,USR-00308,BAT-000255,STR-001,2024-11-19T18:11:00,WhatsApp,0.0,delivery,False,
CLM-0005697,USR-00043,BAT-000328,STR-001,2024-11-22T18:13:00,reply-YES,0.0,delivery,False,
CLM-0005702,USR-00230,BAT-000418,STR-001,2024-10-14T21:12:00,SMS,0.0,pickup,False,
CLM-0005720,USR-00391,BAT-000442,STR-001,2024-11-06T11:26:00,reply-YES,0.0,pickup,False,
CLM-0005740,USR-00188,BAT-000277,STR-001,2025-03-17T18:02:00,WhatsApp,0.0,delivery,True,2025-03-17T19:02:00
CLM-0005748,USR-00292,BAT-000399,STR-001,2025-03-21T21:10:00,WhatsApp,0.0,pickup,True,2025-03-21T21:53:00
CLM-0005750,USR-00055,BAT-000145,STR-001,2025-01-23T11:12:00,SMS,0.0,pickup,True,2025-01-23T11:41:00
CLM-0005767,USR-00357,BAT-000216,STR-001,2025-01-24T15:10:00,SMS,0.0,delivery,True,2025-01-24T16:47:00
CLM-0005768,USR-00260,BAT-000243,STR-001,2025-01-12T13:01:00,SMS,0.0,delivery,True,2025-01-12T13:50:00
CLM-0005787,USR-00274,BAT-000405,STR-001,2024-11-12T15:00:00,reply-YES,20.8,pickup,True,2024-11-12T15:59:00
CLM-0005789,USR-00409,BAT-000186,STR-001,2024-12-22T21:03:00,WhatsApp,0.0,delivery,True,2024-12-22T22:22:00
CLM-0005795,USR-00072,BAT-000320,STR-001,2024-10-19T14:06:00,reply-YES,0.0,delivery,False,
CLM-0005802,USR-00123,BAT-000186,STR-001,2024-12-20T11:02:00,SMS,0.0,delivery,False,
CLM-0005804,USR-00036,BAT-000188,STR-001,2024-11-11T11:17:00,reply-YES,0.0,delivery,True,2024-11-11T12:59:00
CLM-0005808,USR-00062,BAT-000054,STR-001,2024-12-24T20:06:00,SMS,10.0,pickup,False,
CLM-0005862,USR-00276,BAT-000288,STR-001,2024-12-16T17:06:00,SMS,24.2,pickup,False,
CLM-0005871,USR-00282,BAT-000412,STR-001,2025-01-17T21:15:00,WhatsApp,0.0,pickup,True,2025-01-17T21:34:00
CLM-0005881,USR-00079,BAT-000390,STR-001,2025-03-29T11:00:00,reply-YES,21.3,delivery,True,2025-03-29T11:26:00
CLM-0005887,USR-00262,BAT-000210,STR-001,2025-02-21T13:10:00,SMS,0.0,pickup,False,
CLM-0005926,USR-00298,BAT-000259,STR-001,2025-01-24T14:13:00,SMS,0.0,delivery,True,2025-01-24T16:04:00
CLM-0005932,USR-00317,BAT-000248,STR-001,2025-01-06T15:04:00,WhatsApp,0.0,delivery,True,2025-01-06T16:24:00
CLM-0005941,USR-00480,BAT-000289,STR-001,2024-12-29T10:24:00,SMS,0.0,pickup,False,
CLM-0005957,USR-00319,BAT-000448,STR-001,2024-10-17T19:02:00,reply-YES,32.0,delivery,True,2024-10-17T19:52:00
CLM-0005958,USR-00212,BAT-000394,STR-001,2024-10-19T17:05:00,reply-YES,35.9,pickup,False,
CLM-0005964,USR-00385,BAT-000288,STR-001,2024-12-05T20:32:00,SMS,24.2,delivery,True,2024-12-05T21:36:00
CLM-0005972,USR-00002,BAT-000047,STR-001,2025-01-22T12:01:00,WhatsApp,0.0,pickup,True,2025-01-22T12:22:00
CLM-0005975,USR-00161,BAT-000158,STR-001,2025-01-21T10:00:00,reply-YES,0.0,pickup,False,
CLM-0005990,USR-00344,BAT-000187,STR-001,2024-11-19T14:13:00,SMS,0.0,pickup,True,2024-11-19T15:23:00
CLM-0005996,USR-00403,BAT-000298,STR-001,2025-02-05T12:01:00,SMS,26.9,pickup,True,2025-02-05T13:24:00
CLM-0006001,USR-00464,BAT-000225,STR-001,2024-12-24T21:02:00,SMS,30.2,delivery,True,2024-12-24T21:36:00
CLM-0006007,USR-00351,BAT-000208,STR-001,2025-03-27T12:01:00,reply-YES,0.0,pickup,True,2025-03-27T12:56:00
CLM-0006013,USR-00257,BAT-000186,STR-001,2024-12-25T18:07:00,reply-YES,0.0,pickup,True,2024-12-25T19:02:00
CLM-0006041,USR-00342,BAT-000409,STR-001,2024-11-12T21:32:00,WhatsApp,0.0,pickup,True,2024-11-12T23:31:00
CLM-0006052,USR-00022,BAT-000206,STR-001,2024-10-17T10:15:00,reply-YES,22.1,delivery,False,
CLM-0006056,USR-00052,BAT-000269,STR-001,2025-01-30T21:14:00,SMS,0.0,delivery,True,2025-01-30T21:33:00
CLM-0006057,USR-00012,BAT-000399,STR-001,2025-03-09T16:18:00,SMS,0.0,delivery,True,2025-03-09T16:57:00
CLM-0006072,USR-00071,BAT-000422,STR-001,2024-12-26T17:02:00,SMS,0.0,delivery,True,2024-12-26T17:57:00
CLM-0006104,USR-00029,BAT-000328,STR-001,2024-11-18T14:15:00,reply-YES,0.0,delivery,False,
CLM-0006120,USR-00318,BAT-000041,STR-001,2024-11-30T18:14:00,SMS,0.0,pickup,True,2024-11-30T19:23:00
CLM-0006139,USR-00474,BAT-000243,STR-001,2024-12-31T20:00:00,WhatsApp,0.0,delivery,False,
CLM-0006144,USR-00364,BAT-000388,STR-001,2025-03-11T18:01:00,reply-YES,0.0,pickup,False,
CLM-0006145,USR-00318,BAT-000278,STR-001,2024-11-26T17:20:00,WhatsApp,0.0,pickup,True,2024-11-26T19:12:00
CLM-0006149,USR-00161,BAT-000216,STR-001,2025-01-01T16:02:00,SMS,0.0,delivery,False,
CLM-0006160,USR-00213,BAT-000009,STR-001,2024-12-27T17:16:00,reply-YES,10.0,delivery,True,2024-12-27T18:48:00
CLM-0006168,USR-00457,BAT-000188,STR-001,2024-11-12T21:19:00,WhatsApp,0.0,pickup,False,
CLM-0006175,USR-00180,BAT-000402,STR-001,2025-02-14T17:03:00,WhatsApp,0.0,delivery,True,2025-02-14T18:38:00
CLM-0006190,USR-00344,BAT-000287,STR-001,2024-11-04T17:13:00,WhatsApp,0.0,pickup,True,2024-11-04T18:44:00
CLM-0006193,USR-00214,BAT-000206,STR-001,2024-10-18T10:04:00,WhatsApp,22.1,pickup,True,2024-10-18T10:57:00
CLM-0006194,USR-00300,BAT-000184,STR-001,2024-10-26T15:05:00,reply-YES,0.0,pickup,True,2024-10-26T16:48:00
CLM-0006215,USR-00455,BAT-000102,STR-001,2024-11-14T09:41:00,SMS,20.0,pickup,True,2024-11-14T11:05:00
CLM-0006232,USR-00092,BAT-000285,STR-001,2025-03-03T11:02:00,WhatsApp,0.0,delivery,False,
CLM-0006235,USR-00393,BAT-000148,STR-001,2024-11-03T17:00:00,SMS,36.0,delivery,True,2024-11-03T17:25:00
CLM-0006238,USR-00434,BAT-000212,STR-001,2025-01-19T12:02:00,WhatsApp,23.0,delivery,True,2025-01-19T12:34:00
CLM-0006264,USR-00066,BAT-000259,STR-001,2025-01-27T12:13:00,SMS,0.0,delivery,True,2025-01-27T12:53:00
CLM-0006274,USR-00460,BAT-000339,STR-001,2024-11-17T16:22:00,WhatsApp,35.0,delivery,True,2024-11-17T18:22:00
CLM-0006284,USR-00030,BAT-000104,STR-001,2025-01-03T16:11:00,reply-YES,10.0,delivery,True,2025-01-03T17:42:00
CLM-0006287,USR-00261,BAT-000395,STR-001,2025-03-29T11:09:00,reply-YES,0.0,pickup,True,2025-03-29T12:41:00
CLM-0006315,USR-00126,BAT-000393,STR-001,2025-02-26T12:16:00,WhatsApp,0.0,delivery,True,2025-02-26T13:21:00
CLM-0006323,USR-00278,BAT-000249,STR-001,2024-11-25T21:14:00,reply-YES,0.0,pickup,True,2024-11-25T23:13:00
CLM-0006334,USR-00309,BAT-000316,STR-001,2024-10-21T13:04:00,reply-YES,0.0,delivery,False,
CLM-0006339,USR-00486,BAT-000220,STR-001,2025-02-15T13:03:00,reply-YES,0.0,delivery,True,2025-02-15T14:34:00
CLM-0006342,USR-00329,BAT-000328,STR-001,2024-11-13T21:37:00,WhatsApp,0.0,pickup,False,
CLM-0006349,USR-00075,BAT-000220,STR-001,2025-02-21T11:27:00,SMS,0.0,pickup,True,2025-02-21T12:07:00
CLM-0006386,USR-00379,BAT-000262,STR-001,2025-01-17T21:25:00,SMS,0.0,delivery,True,2025-01-17T23:07:00
CLM-0006388,USR-00016,BAT-000332,STR-001,2025-01-12T13:10:00,reply-YES,0.0,pickup,True,2025-01-12T13:52:00
CLM-0006393,USR-00029,BAT-000151,STR-001,2025-03-06T16:11:00,reply-YES,0.0,pickup,True,2025-03-06T18:07:00
CLM-0006426,USR-00488,BAT-000270,STR-001,2024-10-28T20:06:00,SMS,0.0,pickup,False,
CLM-0006430,USR-00462,BAT-000321,STR-001,2025-01-17T16:06:00,SMS,25.1,delivery,False,
CLM-0006435,USR-00399,BAT-000332,STR-001,2025-01-03T11:10:00,reply-YES,0.0,pickup,False,
CLM-0006449,USR-00039,BAT-000414,STR-001,2025-02-04T16:01:00,SMS,0.0,pickup,False,
CLM-0006451,USR-00459,BAT-000186,STR-001,2024-12-27T15:16:00,WhatsApp,0.0,delivery,False,
CLM-0006452,USR-00384,BAT-000245,STR-001,2024-12-27T17:06:00,reply-YES,0.0,delivery,True,2024-12-27T17:42:00
CLM-0006461,USR-00359,BAT-000027,STR-001,2024-12-22T20:04:00,SMS,20.0,pickup,True,2024-12-22T21:57:00
CLM-0006465,USR-00364,BAT-000244,STR-001,2024-11-10T11:36:00,WhatsApp,0.0,delivery,True,2024-11-10T13:01:00
CLM-0006484,USR-00023,BAT-000289,STR-001,2024-12-23T16:22:00,WhatsApp,0.0,delivery,False,
CLM-0006513,USR-00214,BAT-000229,STR-001,2025-02-02T18:01:00,SMS,0.0,pickup,True,2025-02-02T18:38:00
CLM-0006515,USR-00310,BAT-000273,STR-001,2024-12-26T20:01:00,SMS,39.3,delivery,True,2024-12-26T20:18:00
CLM-0006529,USR-00298,BAT-000159,STR-001,2025-02-07T09:20:00,WhatsApp,0.0,delivery,True,2025-02-07T09:46:00
CLM-0006541,USR-00252,BAT-000239,STR-001,2025-03-15T19:05:00,WhatsApp,0.0,pickup,False,
CLM-0006565,USR-00209,BAT-000415,STR-001,2025-02-10T14:18:00,WhatsApp,0.0,pickup,False,
CLM-0006582,USR-00005,BAT-000179,STR-001,2024-11-29T18:04:00,SMS,0.0,delivery,True,2024-11-29T20:02:00
CLM-0006591,USR-00109,BAT-000444,STR-001,2024-10-26T09:00:00,WhatsApp,0.0,delivery,True,2024-10-26T10:24:00
CLM-0006592,USR-00044,BAT-000324,STR-001,2024-10-29T09:12:00,WhatsApp,0.0,pickup,True,2024-10-29T10:02:00
CLM-0006609,USR-00484,BAT-000266,STR-001,2025-02-14T18:14:00,reply-YES,0.0,delivery,False,
CLM-0006630,USR-00430,BAT-000015,STR-001,2025-02-01T17:02:00,SMS,0.0,delivery,True,2025-02-01T18:48:00
CLM-0006631,USR-00051,BAT-000184,STR-001,2024-10-08T16:18:00,WhatsApp,0.0,delivery,False,
CLM-0006634,USR-00367,BAT-000237,STR-001,2025-01-17T17:15:00,reply-YES,0.0,pickup,False,
CLM-0006639,USR-00208,BAT-000417,STR-001,2024-11-07T13:01:00,WhatsApp,0.0,delivery,True,2024-11-07T13:22:00
CLM-0006643,USR-00237,BAT-000174,STR-001,2024-11-19T17:05:00,WhatsApp,0.0,pickup,True,2024-11-19T18:14:00
CLM-0006645,USR-00134,BAT-000408,STR-001,2024-12-28T17:26:00,SMS,0.0,delivery,True,2024-12-28T18:32:00
CLM-0006652,USR-00041,BAT-000429,STR-001,2025-01-24T14:04:00,WhatsApp,0.0,delivery,True,2025-01-24T14:43:00
CLM-0006655,USR-00498,BAT-000261,STR-001,2025-02-05T11:04:00,reply-YES,0.0,pickup,True,2025-02-05T11:38:00
CLM-0006659,USR-00477,BAT-000392,STR-001,2024-11-22T13:05:00,reply-YES,0.0,pickup,False,
CLM-0006739,USR-00056,BAT-000203,STR-001,2024-11-20T16:11:00,WhatsApp,0.0,delivery,False,
CLM-0006743,USR-00085,BAT-000331,STR-001,2024-11-07T09:15:00,reply-YES,0.0,pickup,True,2024-11-07T10:19:00
CLM-0006754,USR-00184,BAT-000182,STR-001,2025-02-08T15:00:00,WhatsApp,0.0,pickup,True,2025-02-08T15:39:00
CLM-0006758,USR-00357,BAT-000315,STR-001,2025-01-07T11:02:00,reply-YES,0.0,pickup,True,2025-01-07T11:17:00
CLM-0006786,USR-00331,BAT-000165,STR-001,2025-03-19T17:02:00,SMS,0.0,delivery,True,2025-03-19T18:00:00
CLM-0006802,USR-00076,BAT-000414,STR-001,2025-02-07T14:23:00,reply-YES,0.0,delivery,False,
CLM-0006808,USR-00492,BAT-000396,STR-001,2024-11-19T14:13:00,reply-YES,0.0,pickup,False,
CLM-0006813,USR-00135,BAT-000199,STR-001,2024-10-21T10:05:00,WhatsApp,0.0,pickup,False,
CLM-0006824,USR-00402,BAT-000414,STR-001,2025-01-19T15:06:00,reply-YES,0.0,pickup,True,2025-01-19T15:38:00
CLM-0006826,USR-00164,BAT-000180,STR-001,2024-11-08T17:10:00,WhatsApp,0.0,delivery,True,2024-11-08T18:48:00
CLM-0006840,USR-00069,BAT-000316,STR-001,2024-10-17T21:08:00,reply-YES,0.0,delivery,False,
CLM-0006845,USR-00050,BAT-000100,STR-001,2024-10-25T21:21:00,SMS,10.0,delivery,True,2024-10-25T23:10:00
CLM-0006854,USR-00123,BAT-000445,STR-001,2025-03-05T19:11:00,SMS,33.0,pickup,True,2025-03-05T20:51:00
CLM-0006861,USR-00337,BAT-000401,STR-001,2025-01-04T10:07:00,WhatsApp,0.0,pickup,False,
CLM-0006875,USR-00108,BAT-000297,STR-001,2025-02-20T16:01:00,WhatsApp,0.0,delivery,False,
CLM-0006888,USR-00099,BAT-000203,STR-001,2024-11-18T17:04:00,SMS,0.0,delivery,True,2024-11-18T18:03:00
CLM-0006890,USR-00105,BAT-000277,STR-001,2025-03-04T17:29:00,reply-YES,0.0,pickup,True,2025-03-04T18:35:00
CLM-0006894,USR-00272,BAT-000417,STR-001,2024-11-04T20:12:00,WhatsApp,0.0,pickup,False,
CLM-0006897,USR-00280,BAT-000264,STR-001,2024-12-07T15:01:00,SMS,0.0,delivery,True,2024-12-07T16:03:00
CLM-0006926,USR-00329,BAT-000310,STR-001,2025-03-14T19:26:00,WhatsApp,0.0,delivery,False,
CLM-0006928,USR-00239,BAT-000209,STR-001,2024-10-21T10:13:00,WhatsApp,0.0,pickup,True,2024-10-21T10:59:00
CLM-0006950,USR-00451,BAT-000426,STR-001,2025-03-20T17:02:00,WhatsApp,0.0,delivery,True,2025-03-20T18:56:00
CLM-0006955,USR-00057,BAT-000099,STR-001,2025-03-28T20:17:00,reply-YES,10.0,pickup,True,2025-03-28T22:00:00
CLM-0006962,USR-00051,BAT-000380,STR-001,2024-12-25T19:29:00,reply-YES,35.0,delivery,True,2024-12-25T20:32:00
CLM-0006966,USR-00291,BAT-000315,STR-001,2025-01-13T11:10:00,reply-YES,0.0,delivery,True,2025-01-13T11:52:00
CLM-0006981,USR-00195,BAT-000204,STR-001,2024-12-13T18:04:00,reply-YES,0.0,pickup,True,2024-12-13T19:38:00
CLM-0006988,USR-00280,BAT-000424,STR-001,2025-02-08T20:01:00,WhatsApp,0.0,delivery,True,2025-02-08T21:31:00
CLM-0007004,USR-00442,BAT-000201,STR-001,2024-11-14T13:07:00,reply-YES,0.0,delivery,False,
CLM-0007018,USR-00124,BAT-000430,STR-001,2025-01-12T14:05:00,WhatsApp,20.2,delivery,True,2025-01-12T14:23:00
CLM-0007021,USR-00471,BAT-000427,STR-001,2024-12-31T10:26:00,WhatsApp,0.0,pickup,True,2024-12-31T11:22:00
CLM-0007030,USR-00022,BAT-000187,STR-001,2024-11-07T18:04:00,reply-YES,0.0,pickup,True,2024-11-07T19:54:00
CLM-0007057,USR-00318,BAT-000232,STR-001,2025-02-07T17:02:00,SMS,0.0,delivery,True,2025-02-07T18:15:00
CLM-0007062,USR-00151,BAT-000162,STR-001,2025-01-25T15:12:00,WhatsApp,0.0,delivery,True,2025-01-25T16:13:00
CLM-0007068,USR-00135,BAT-000407,STR-001,2025-02-02T14:01:00,reply-YES,0.0,delivery,False,
CLM-0007083,USR-00444,BAT-000443,STR-001,2025-01-07T20:19:00,WhatsApp,0.0,pickup,True,2025-01-07T21:58:00
CLM-0007091,USR-00298,BAT-000158,STR-001,2025-01-20T09:14:00,WhatsApp,0.0,pickup,True,2025-01-20T11:09:00
CLM-0007100,USR-00297,BAT-000328,STR-001,2024-11-11T20:37:00,reply-YES,0.0,delivery,True,2024-11-11T21:07:00
CLM-0007131,USR-00344,BAT-000168,STR-001,2025-03-31T21:02:00,SMS,0.0,delivery,True,2025-03-31T22:06:00
CLM-0007135,USR-00479,BAT-000396,STR-001,2024-11-17T19:08:00,SMS,0.0,pickup,True,2024-11-17T21:07:00
CLM-0007137,USR-00088,BAT-000423,STR-001,2025-02-23T18:08:00,SMS,0.0,pickup,True,2025-02-23T18:27:00
CLM-0007154,USR-00294,BAT-000305,STR-001,2024-11-26T21:02:00,SMS,0.0,pickup,True,2024-11-26T21:40:00
CLM-0007181,USR-00285,BAT-000173,STR-001,2025-01-31T15:13:00,reply-YES,38.0,pickup,True,2025-01-31T16:34:00
CLM-0007193,USR-00049,BAT-000388,STR-001,2025-03-10T12:37:00,reply-YES,0.0,delivery,True,2025-03-10T13:20:00
CLM-0007196,USR-00450,BAT-000052,STR-001,2025-02-08T14:22:00,reply-YES,10.0,delivery,True,2025-02-08T15:08:00
CLM-0007208,USR-00150,BAT-000174,STR-001,2024-11-15T19:09:00,reply-YES,0.0,pickup,True,2024-11-15T20:21:00
CLM-0007214,USR-00424,BAT-000209,STR-001,2024-10-15T20:09:00,SMS,0.0,pickup,True,2024-10-15T21:18:00
CLM-0007217,USR-00323,BAT-000244,STR-001,2024-11-21T18:06:00,SMS,0.0,pickup,True,2024-11-21T18:47:00
CLM-0007220,USR-00349,BAT-000269,STR-001,2025-02-09T17:01:00,WhatsApp,0.0,pickup,True,2025-02-09T17:39:00
CLM-0007232,USR-00440,BAT-000278,STR-001,2024-11-10T18:06:00,SMS,0.0,pickup,False,
