claim_id,user_id,batch_id,store_id,claimed_at,channel_used,discount_at_claim_pct,fulfillment_type,completed,completed_at
CLM-0009202,USR-00476,BAT-002411,STR-006,2025-03-01T12:00:00,SMS,0.0,pickup,False,
CLM-0009203,USR-00224,BAT-001997,STR-005,2024-10-28T21:24:00,reply-YES,0.0,pickup,True,2024-10-28T23:01:00
CLM-0009204,USR-00384,BAT-000409,STR-001,2024-10-31T17:30:00,reply-YES,0.0,pickup,True,2024-10-31T18:15:00
CLM-0009205,USR-00454,BAT-001822,STR-005,2025-03-23T20:24:00,reply-YES,0.0,pickup,True,2025-03-23T22:17:00
CLM-0009206,USR-00095,BAT-001594,STR-004,2024-12-01T10:17:00,WhatsApp,0.0,delivery,False,
CLM-0009207,USR-00231,BAT-000757,STR-002,2024-12-28T19:19:00,SMS,0.0,delivery,True,2024-12-28T21:00:00
CLM-0009208,USR-00097,BAT-001089,STR-003,2024-11-25T10:23:00,reply-YES,0.0,delivery,True,2024-11-25T12:11:00
CLM-0009209,USR-00332,BAT-001296,STR-003,2025-01-17T17:03:00,SMS,0.0,pickup,False,
CLM-0009210,USR-00089,BAT-000844,STR-002,2025-01-07T17:36:00,SMS,0.0,delivery,True,2025-01-07T19:10:00
CLM-0009211,USR-00333,BAT-000136,STR-001,2024-11-27T09:01:00,SMS,23.8,delivery,True,2024-11-27T09:23:00
CLM-0009212,USR-00222,BAT-002679,STR-006,2024-12-07T21:01:00,SMS,0.0,pickup,False,
CLM-0009213,USR-00413,BAT-001288,STR-003,2024-11-08T10:08:00,reply-YES,0.0,delivery,False,
CLM-0009214,USR-00260,BAT-002495,STR-006,2025-03-28T18:18:00,SMS,0.0,delivery,True,2025-03-28T19:29:00
CLM-0009215,USR-00215,BAT-002189,STR-005,2025-01-29T13:02:00,WhatsApp,0.0,pickup,True,2025-01-29T14:42:00
CLM-0009216,USR-00258,BAT-001308,STR-003,2025-03-22T18:18:00,reply-YES,0.0,pickup,True,2025-03-22T18:33:00
CLM-0009217,USR-00066,BAT-000735,STR-002,2024-11-02T16:02:00,reply-YES,0.0,pickup,True,2024-11-02T17:14:00
CLM-0009218,USR-00323,BAT-001676,STR-004,2025-01-28T19:09:00,SMS,0.0,delivery,True,2025-01-28T21:06:00
CLM-0009219,USR-00109,BAT-001066,STR-003,2025-01-22T21:07:00,WhatsApp,0.0,pickup,False,
CLM-0009220,USR-00246,BAT-000607,STR-002,2025-03-07T10:03:00,SMS,0.0,delivery,True,2025-03-07T11:40:00
CLM-0009221,USR-00016,BAT-000754,STR-002,2025-03-07T12:33:00,WhatsApp,0.0,pickup,True,2025-03-07T14:10:00
CLM-0009222,USR-00263,BAT-000641,STR-002,2024-12-25T09:05:00,WhatsApp,0.0,delivery,False,
CLM-0009223,USR-00487,BAT-001835,STR-005,2025-01-14T09:28:00,reply-YES,0.0,delivery,True,2025-01-14T09:53:00
CLM-0009224,USR-00040,BAT-000447,STR-001,2025-03-02T18:00:00,SMS,30.0,delivery,False,
CLM-0009225,USR-00327,BAT-000621,STR-002,2025-02-02T19:03:00,reply-YES,26.9,delivery,True,2025-02-02T20:29:00
CLM-0009226,USR-00124,BAT-001576,STR-004,2025-02-27T15:01:00,SMS,0.0,pickup,True,2025-02-27T16:11:00
CLM-0009227,USR-00351,BAT-002088,STR-005,2024-12-13T16:04:00,WhatsApp,0.0,pickup,True,2024-12-13T16:24:00
CLM-0009228,USR-00399,BAT-002245,STR-005,2025-01-24T20:08:00,reply-YES,0.0,delivery,True,2025-01-24T21:21:00
CLM-0009229,USR-00359,BAT-000897,STR-002,2025-01-08T10:44:00,reply-YES,0.0,pickup,True,2025-01-08T11:16:00
CLM-0009230,USR-00409,BAT-002103,STR-005,2024-12-04T12:07:00,WhatsApp,31.0,pickup,True,2024-12-04T13:34:00
CLM-0009231,USR-00320,BAT-001549,STR-004,2025-01-14T21:06:00,SMS,0.0,pickup,True,2025-01-14T21:55:00
CLM-0009232,USR-00346,BAT-002492,STR-006,2025-01-19T17:17:00,reply-YES,0.0,delivery,True,2025-01-19T19:12:00
CLM-0009233,USR-00354,BAT-002446,STR-006,2025-01-21T11:39:00,reply-YES,0.0,delivery,True,2025-01-21T12:57:00
CLM-0009234,USR-00419,BAT-001613,STR-004,2025-01-08T20:01:00,SMS,0.0,pickup,True,2025-01-08T21:12:00
CLM-0009235,USR-00127,BAT-002529,STR-006,2024-11-14T20:08:00,SMS,32.1,delivery,True,2024-11-14T21:46:00
CLM-0009236,USR-00155,BAT-000741,STR-002,2025-03-01T13:06:00,WhatsApp,0.0,pickup,True,2025-03-01T13:23:00
CLM-0009237,USR-00406,BAT-001571,STR-004,2025-01-23T11:01:00,reply-YES,0.0,delivery,True,2025-01-23T12:00:00
CLM-0009238,USR-00396,BAT-000464,STR-002,2025-03-08T20:01:00,WhatsApp,0.0,delivery,True,2025-03-08T21:27:00
CLM-0009239,USR-00372,BAT-000784,STR-002,2025-01-23T16:04:00,SMS,0.0,pickup,False,
CLM-0009240,USR-00219,BAT-001495,STR-004,2024-12-30T13:00:00,WhatsApp,0.0,pickup,True,2024-12-30T13:28:00
CLM-0009241,USR-00186,BAT-002669,STR-006,2025-01-22T09:17:00,SMS,0.0,pickup,False,
CLM-0009242,USR-00131,BAT-000671,STR-002,2024-10-05T16:17:00,WhatsApp,0.0,pickup,False,
CLM-0009243,USR-00489,BAT-001668,STR-004,2025-02-06T15:09:00,reply-YES,0.0,pickup,True,2025-02-06T15:54:00
CLM-0009244,USR-00170,BAT-001571,STR-004,2025-02-08T11:12:00,SMS,0.0,delivery,True,2025-02-08T12:22:00
CLM-0009245,USR-00485,BAT-001079,STR-003,2025-03-30T18:15:00,reply-YES,0.0,pickup,False,
CLM-0009246,USR-00482,BAT-001769,STR-004,2025-03-22T19:05:00,reply-YES,0.0,pickup,True,2025-03-22T20:26:00
CLM-0009247,USR-00291,BAT-002226,STR-005,2025-03-13T16:12:00,reply-YES,29.9,delivery,False,
CLM-0009248,USR-00294,BAT-002420,STR-006,2025-03-25T11:09:00,reply-YES,0.0,delivery,True,2025-03-25T12:14:00
CLM-0009249,USR-00078,BAT-000609,STR-002,2025-02-05T09:18:00,SMS,0.0,delivery,True,2025-02-05T10:11:00
CLM-0009250,USR-00287,BAT-000696,STR-002,2025-02-06T12:10:00,reply-YES,0.0,delivery,False,
CLM-0009251,USR-00124,BAT-001769,STR-004,2025-03-24T21:03:00,WhatsApp,0.0,delivery,False,
CLM-0009252,USR-00041,BAT-002422,STR-006,2024-10-25T14:02:00,reply-YES,0.0,delivery,True,2024-10-25T15:14:00
CLM-0009253,USR-00026,BAT-000420,STR-001,2025-02-05T14:15:00,reply-YES,0.0,pickup,True,2025-02-05T15:48:00
CLM-0009254,USR-00390,BAT-001670,STR-004,2025-02-08T10:01:00,WhatsApp,0.0,pickup,False,
CLM-0009255,USR-00319,BAT-001684,STR-004,2025-02-27T21:00:00,WhatsApp,0.0,delivery,False,
CLM-0009256,USR-00099,BAT-001669,STR-004,2024-11-25T19:12:00,SMS,0.0,delivery,False,
CLM-0009257,USR-00384,BAT-001683,STR-004,2025-02-25T09:30:00,SMS,0.0,pickup,True,2025-02-25T10:45:00
CLM-0009258,USR-00322,BAT-000925,STR-003,2024-12-27T16:05:00,WhatsApp,0.0,pickup,True,2024-12-27T17:34:00
CLM-0009259,USR-00328,BAT-000727,STR-002,2025-03-15T20:22:00,reply-YES,0.0,delivery,False,
CLM-0009260,USR-00476,BAT-002422,STR-006,2025-01-25T13:12:00,SMS,0.0,delivery,True,2025-01-25T14:44:00
CLM-0009261,USR-00185,BAT-001606,STR-004,2025-01-25T12:01:00,reply-YES,0.0,pickup,True,2025-01-25T13:37:00
CLM-0009262,USR-00294,BAT-002642,STR-006,2024-11-29T18:21:00,WhatsApp,0.0,pickup,True,2024-11-29T18:42:00
CLM-0009263,USR-00155,BAT-000248,STR-001,2025-01-04T10:25:00,reply-YES,0.0,delivery,True,2025-01-04T10:51:00
CLM-0009264,USR-00060,BAT-000276,STR-001,2024-10-17T12:08:00,WhatsApp,0.0,pickup,True,2024-10-17T13:45:00
CLM-0009265,USR-00218,BAT-002656,STR-006,2024-11-30T11:10:00,SMS,0.0,pickup,False,
CLM-0009266,USR-00193,BAT-001559,STR-004,2024-10-24T09:21:00,WhatsApp,0.0,delivery,True,2024-10-24T10:07:00
CLM-0009267,USR-00330,BAT-002649,STR-006,2025-01-02T10:02:00,WhatsApp,0.0,delivery,True,2025-01-02T11:14:00
CLM-0009268,USR-00074,BAT-000222,STR-001,2025-03-22T15:02:00,WhatsApp,0.0,pickup,True,2025-03-22T15:48:00
CLM-0009269,USR-00364,BAT-000405,STR-001,2024-11-09T21:08:00,WhatsApp,20.8,pickup,False,
CLM-0009270,USR-00167,BAT-000397,STR-001,2025-02-25T16:21:00,SMS,0.0,delivery,True,2025-02-25T17:46:00
CLM-0009271,USR-00074,BAT-002117,STR-005,2025-01-16T19:04:00,SMS,0.0,delivery,True,2025-01-16T19:19:00
CLM-0009272,USR-00113,BAT-000233,STR-001,2024-10-29T09:17:00,WhatsApp,0.0,pickup,True,2024-10-29T11:15:00
CLM-0009273,USR-00332,BAT-001051,STR-003,2024-11-08T10:20:00,SMS,0.0,delivery,True,2024-11-08T11:45:00
CLM-0009274,USR-00041,BAT-001651,STR-004,2025-03-03T21:00:00,SMS,0.0,pickup,True,2025-03-03T22:02:00
CLM-0009275,USR-00293,BAT-002448,STR-006,2025-03-11T13:13:00,WhatsApp,0.0,delivery,True,2025-03-11T14:58:00
CLM-0009276,USR-00008,BAT-002483,STR-006,2024-11-11T11:09:00,WhatsApp,0.0,pickup,True,2024-11-11T12:44:00
CLM-0009277,USR-00071,BAT-000665,STR-002,2024-11-03T20:04:00,WhatsApp,0.0,delivery,True,2024-11-03T21:04:00
CLM-0009278,USR-00432,BAT-000641,STR-002,2024-11-01T10:00:00,reply-YES,0.0,pickup,True,2024-11-01T11:26:00
CLM-0009279,USR-00499,BAT-000763,STR-002,2025-02-10T10:28:00,reply-YES,0.0,delivery,True,2025-02-10T10:57:00
CLM-0009280,USR-00216,BAT-002407,STR-006,2025-01-12T15:00:00,reply-YES,0.0,delivery,True,2025-01-12T15:31:00
CLM-0009281,USR-00478,BAT-002011,STR-005,2024-12-12T10:20:00,WhatsApp,0.0,pickup,True,2024-12-12T12:02:00
CLM-0009282,USR-00175,BAT-001658,STR-004,2024-10-23T20:10:00,SMS,0.0,pickup,False,
CLM-0009283,USR-00383,BAT-002524,STR-006,2024-12-30T20:03:00,WhatsApp,0.0,pickup,False,
CLM-0009284,USR-00397,BAT-001593,STR-004,2024-10-24T18:08:00,SMS,0.0,pickup,False,
CLM-0009285,USR-00316,BAT-002439,STR-006,2025-01-01T11:20:00,WhatsApp,0.0,pickup,False,
CLM-0009286,USR-00141,BAT-000610,STR-002,2025-01-01T11:02:00,reply-YES,0.0,delivery,False,
CLM-0009287,USR-00459,BAT-001758,STR-004,2025-01-15T15:20:00,SMS,0.0,pickup,True,2025-01-15T15:52:00
CLM-0009288,USR-00440,BAT-002409,STR-006,2024-12-10T09:05:00,SMS,0.0,pickup,True,2024-12-10T10:47:00
CLM-0009289,USR-00344,BAT-001527,STR-004,2025-02-10T17:17:00,SMS,0.0,delivery,True,2025-02-10T18:57:00
CLM-0009290,USR-00166,BAT-002523,STR-006,2024-11-27T12:06:00,WhatsApp,0.0,delivery,True,2024-11-27T12:54:00
CLM-0009291,USR-00167,BAT-002060,STR-005,2025-02-17T18:13:00,SMS,0.0,delivery,True,2025-02-17T19:47:00
CLM-0009292,USR-00090,BAT-001293,STR-003,2024-11-08T17:05:00,reply-YES,0.0,pickup,False,
CLM-0009293,USR-00234,BAT-002485,STR-006,2024-11-15T10:06:00,reply-YES,0.0,delivery,True,2024-11-15T12:03:00
CLM-0009294,USR-00208,BAT-000733,STR-002,2025-02-02T10:06:00,WhatsApp,0.0,pickup,True,2025-02-02T11:54:00
CLM-0009295,USR-00417,BAT-002559,STR-006,2025-03-26T13:00:00,SMS,0.0,pickup,True,2025-03-26T14:23:00
CLM-0009296,USR-00099,BAT-001646,STR-004,2025-02-27T16:08:00,reply-YES,0.0,pickup,False,
CLM-0009297,USR-00421,BAT-001173,STR-003,2024-12-04T11:11:00,reply-YES,0.0,delivery,True,2024-12-04T12:03:00
CLM-0009298,USR-00047,BAT-002523,STR-006,2024-11-30T11:21:00,reply-YES,0.0,delivery,False,
CLM-0009299,USR-00167,BAT-001751,STR-004,2025-02-04T16:19:00,WhatsApp,0.0,delivery,True,2025-02-04T16:45:00
CLM-0009300,USR-00473,BAT-001756,STR-004,2024-10-13T20:00:00,SMS,0.0,delivery,True,2024-10-13T21:40:00
CLM-0009301,USR-00308,BAT-002692,STR-006,2025-03-18T15:09:00,WhatsApp,27.0,delivery,False,
CLM-0009302,USR-00481,BAT-002509,STR-006,2025-01-13T14:22:00,SMS,26.1,pickup,True,2025-01-13T14:44:00
CLM-0009303,USR-00373,BAT-000741,STR-002,2025-02-22T21:07:00,WhatsApp,0.0,pickup,False,
CLM-0009304,USR-00500,BAT-000283,STR-001,2025-01-05T18:20:00,WhatsApp,0.0,pickup,True,2025-01-05T18:59:00
CLM-0009305,USR-00493,BAT-000447,STR-001,2025-03-06T19:25:00,reply-YES,30.0,pickup,True,2025-03-06T19:57:00
CLM-0009306,USR-00338,BAT-000763,STR-002,2025-02-27T16:11:00,SMS,0.0,pickup,True,2025-02-27T17:17:00
CLM-0009307,USR-00358,BAT-000609,STR-002,2025-03-09T21:01:00,SMS,0.0,pickup,True,2025-03-09T22:50:00
CLM-0009308,USR-00353,BAT-000729,STR-002,2025-01-04T13:14:00,WhatsApp,0.0,pickup,True,2025-01-04T14:12:00
CLM-0009309,USR-00414,BAT-002412,STR-006,2025-03-30T17:11:00,reply-YES,0.0,pickup,True,2025-03-30T18:12:00
CLM-0009310,USR-00103,BAT-002441,STR-006,2025-01-01T13:15:00,WhatsApp,0.0,pickup,False,
CLM-0009311,USR-00107,BAT-001984,STR-005,2024-11-20T15:07:00,SMS,0.0,delivery,True,2024-11-20T16:58:00
CLM-0009312,USR-00179,BAT-000286,STR-001,2025-02-20T19:09:00,reply-YES,0.0,pickup,True,2025-02-20T19:43:00
CLM-0009313,USR-00260,BAT-002432,STR-006,2024-12-08T09:10:00,SMS,0.0,delivery,True,2024-12-08T09:40:00
CLM-0009314,USR-00230,BAT-001496,STR-004,2025-01-12T09:06:00,SMS,0.0,delivery,True,2025-01-12T09:55:00
CLM-0009315,USR-00099,BAT-000269,STR-001,2025-02-03T10:07:00,reply-YES,0.0,pickup,True,2025-02-03T11:36:00
CLM-0009316,USR-00397,BAT-000219,STR-001,2024-10-26T21:02:00,SMS,0.0,delivery,True,2024-10-26T22:34:00
CLM-0009317,USR-00206,BAT-001689,STR-004,2025-03-11T19:10:00,SMS,35.0,delivery,True,2025-03-11T20:37:00
CLM-0009318,USR-00103,BAT-001150,STR-003,2025-03-13T13:25:00,WhatsApp,0.0,pickup,True,2025-03-13T13:52:00
CLM-0009319,USR-00283,BAT-001750,STR-004,2024-12-22T14:34:00,WhatsApp,0.0,delivery,False,
CLM-0009320,USR-00068,BAT-001995,STR-005,2024-11-06T12:05:00,SMS,0.0,pickup,False,
CLM-0009321,USR-00006,BAT-001686,STR-004,2025-03-06T19:10:00,SMS,0.0,pickup,True,2025-03-06T19:49:00
CLM-0009322,USR-00044,BAT-000724,STR-002,2024-10-12T15:02:00,SMS,0.0,delivery,True,2024-10-12T15:17:00
CLM-0009323,USR-00150,BAT-001322,STR-003,2024-12-04T13:07:00,reply-YES,0.0,delivery,True,2024-12-04T15:06:00
CLM-0009324,USR-00223,BAT-000210,STR-001,2025-01-28T11:05:00,reply-YES,0.0,delivery,True,2025-01-28T12:14:00
CLM-0009325,USR-00251,BAT-002530,STR-006,2024-11-29T12:04:00,WhatsApp,0.0,pickup,True,2024-11-29T12:24:00
CLM-0009326,USR-00470,BAT-002070,STR-005,2025-03-01T12:01:00,SMS,0.0,pickup,True,2025-03-01T12:16:00
CLM-0009327,USR-00142,BAT-002449,STR-006,2024-11-25T18:36:00,WhatsApp,0.0,pickup,True,2024-11-25T18:51:00
CLM-0009328,USR-00199,BAT-002545,STR-006,2025-01-08T10:17:00,reply-YES,0.0,pickup,False,
CLM-0009329,USR-00059,BAT-001052,STR-003,2025-03-14T16:11:00,reply-YES,0.0,pickup,True,2025-03-14T17:16:00
CLM-0009330,USR-00089,BAT-001633,STR-004,2025-01-31T19:20:00,WhatsApp,0.0,pickup,False,
CLM-0009331,USR-00330,BAT-002446,STR-006,2025-03-11T12:10:00,reply-YES,0.0,pickup,False,
CLM-0009332,USR-00408,BAT-002639,STR-006,2024-11-23T11:08:00,SMS,36.2,delivery,True,2024-11-23T12:25:00
CLM-0009333,USR-00423,BAT-000654,STR-002,2025-03-17T19:10:00,WhatsApp,0.0,pickup,True,2025-03-17T19:42:00
CLM-0009334,USR-00348,BAT-001172,STR-003,2024-12-20T09:26:00,WhatsApp,0.0,pickup,False,
CLM-0009335,USR-00129,BAT-000720,STR-002,2025-03-30T16:10:00,SMS,0.0,delivery,True,2025-03-30T16:59:00
CLM-0009336,USR-00173,BAT-000781,STR-002,2025-03-18T14:23:00,SMS,0.0,pickup,True,2025-03-18T15:01:00
CLM-0009337,USR-00103,BAT-002496,STR-006,2025-02-05T10:22:00,SMS,0.0,delivery,True,2025-02-05T11:15:00
CLM-0009338,USR-00424,BAT-001360,STR-004,2024-12-26T14:28:00,SMS,37.0,delivery,True,2024-12-26T15:08:00
CLM-0009339,USR-00229,BAT-002422,STR-006,2025-01-20T18:30:00,SMS,0.0,delivery,True,2025-01-20T19:32:00
CLM-0009340,USR-00256,BAT-001635,STR-004,2025-03-04T09:17:00,WhatsApp,0.0,delivery,True,2025-03-04T11:14:00
CLM-0009341,USR-00006,BAT-000691,STR-002,2024-11-24T20:02:00,WhatsApp,0.0,delivery,True,2024-11-24T20:18:00
CLM-0009342,USR-00332,BAT-002543,STR-006,2024-12-27T12:09:00,SMS,0.0,pickup,True,2024-12-27T12:40:00
CLM-0009343,USR-00158,BAT-002225,STR-005,2025-01-19T09:04:00,WhatsApp,0.0,delivery,True,2025-01-19T09:46:00
CLM-0009344,USR-00202,BAT-002127,STR-005,2025-01-26T13:01:00,SMS,0.0,pickup,True,2025-01-26T14:08:00
CLM-0009345,USR-00458,BAT-002073,STR-005,2024-11-29T09:17:00,WhatsApp,0.0,delivery,True,2024-11-29T10:01:00
CLM-0009346,USR-00219,BAT-001738,STR-004,2025-01-09T16:09:00,SMS,0.0,pickup,False,
CLM-0009347,USR-00180,BAT-001767,STR-004,2024-11-21T17:14:00,SMS,0.0,pickup,True,2024-11-21T19:11:00
CLM-0009348,USR-00326,BAT-000407,STR-001,2025-02-10T15:03:00,WhatsApp,0.0,delivery,True,2025-02-10T16:08:00
CLM-0009349,USR-00459,BAT-001872,STR-005,2025-02-28T16:39:00,SMS,10.0,delivery,True,2025-02-28T17:16:00
CLM-0009350,USR-00499,BAT-002471,STR-006,2025-02-17T13:00:00,reply-YES,0.0,delivery,False,
CLM-0009351,USR-00231,BAT-001084,STR-003,2025-01-29T15:25:00,WhatsApp,0.0,pickup,False,
CLM-0009352,USR-00152,BAT-002115,STR-005,2024-11-30T14:06:00,WhatsApp,30.0,delivery,True,2024-11-30T14:29:00
CLM-0009353,USR-00358,BAT-000430,STR-001,2025-01-26T17:02:00,WhatsApp,20.2,delivery,True,2025-01-26T18:54:00
CLM-0009354,USR-00180,BAT-001088,STR-003,2025-03-01T21:09:00,WhatsApp,0.0,pickup,False,
CLM-0009355,USR-00484,BAT-002665,STR-006,2025-01-13T11:20:00,reply-YES,0.0,delivery,True,2025-01-13T11:40:00
CLM-0009356,USR-00045,BAT-002474,STR-006,2024-12-22T20:15:00,WhatsApp,0.0,delivery,True,2024-12-22T20:40:00
CLM-0009357,USR-00210,BAT-002547,STR-006,2024-11-02T10:06:00,SMS,0.0,delivery,True,2024-11-02T11:15:00
CLM-0009358,USR-00305,BAT-001084,STR-003,2025-02-14T21:23:00,SMS,0.0,pickup,True,2025-02-14T22:57:00
CLM-0009359,USR-00151,BAT-000786,STR-002,2025-03-15T10:03:00,WhatsApp,0.0,delivery,True,2025-03-15T11:52:00
CLM-0009360,USR-00040,BAT-002448,STR-006,2025-01-23T21:00:00,SMS,0.0,delivery,True,2025-01-23T22:49:00
CLM-0009361,USR-00314,BAT-000577,STR-002,2024-10-30T12:06:00,WhatsApp,10.0,delivery,True,2024-10-30T13:34:00
CLM-0009362,USR-00053,BAT-002220,STR-005,2024-10-26T20:03:00,WhatsApp,0.0,delivery,True,2024-10-26T21:41:00
CLM-0009363,USR-00314,BAT-002429,STR-006,2024-12-27T20:08:00,SMS,0.0,delivery,True,2024-12-27T22:07:00
CLM-0009364,USR-00044,BAT-002216,STR-005,2024-12-18T09:13:00,WhatsApp,0.0,delivery,False,
CLM-0009365,USR-00289,BAT-002550,STR-006,2025-02-07T13:39:00,SMS,0.0,pickup,True,2025-02-07T15:36:00
CLM-0009366,USR-00367,BAT-001535,STR-004,2025-01-27T15:00:00,reply-YES,0.0,pickup,True,2025-01-27T15:33:00
CLM-0009367,USR-00333,BAT-002536,STR-006,2024-12-14T20:01:00,reply-YES,0.0,delivery,True,2024-12-14T21:00:00
CLM-0009368,USR-00488,BAT-000621,STR-002,2025-02-05T17:05:00,reply-YES,26.9,pickup,True,2025-02-05T18:49:00
CLM-0009369,USR-00416,BAT-000730,STR-002,2025-01-22T16:23:00,SMS,0.0,delivery,True,2025-01-22T17:59:00
CLM-0009370,USR-00113,BAT-001928,STR-005,2024-11-27T09:22:00,WhatsApp,10.0,pickup,True,2024-11-27T10:58:00
CLM-0009371,USR-00030,BAT-002565,STR-006,2024-12-10T14:05:00,SMS,33.0,delivery,True,2024-12-10T14:48:00
CLM-0009372,USR-00163,BAT-002116,STR-005,2025-01-21T20:16:00,SMS,0.0,pickup,True,2025-01-21T21:30:00
CLM-0009373,USR-00024,BAT-000669,STR-002,2024-12-23T10:11:00,SMS,0.0,pickup,True,2024-12-23T10:42:00
CLM-0009374,USR-00451,BAT-002474,STR-006,2025-02-04T09:04:00,SMS,0.0,pickup,True,2025-02-04T10:52:00
CLM-0009375,USR-00012,BAT-000366,STR-001,2024-12-02T18:19:00,WhatsApp,10.0,delivery,True,2024-12-02T19:13:00
CLM-0009376,USR-00353,BAT-001082,STR-003,2024-12-12T16:07:00,SMS,0.0,pickup,True,2024-12-12T17:13:00
CLM-0009377,USR-00436,BAT-002191,STR-005,2024-12-16T09:02:00,reply-YES,0.0,delivery,True,2024-12-16T10:07:00
CLM-0009378,USR-00052,BAT-000856,STR-002,2024-11-07T09:30:00,SMS,0.0,delivery,True,2024-11-07T10:38:00
CLM-0009379,USR-00256,BAT-000751,STR-002,2024-12-21T15:08:00,SMS,0.0,delivery,False,
CLM-0009380,USR-00182,BAT-002414,STR-006,2024-12-08T18:12:00,reply-YES,0.0,delivery,True,2024-12-08T19:03:00
CLM-0009381,USR-00446,BAT-002469,STR-006,2025-03-14T14:20:00,SMS,0.0,delivery,True,2025-03-14T15:26:00
CLM-0009382,USR-00267,BAT-000927,STR-003,2025-01-27T16:06:00,WhatsApp,30.0,pickup,True,2025-01-27T17:41:00
CLM-0009383,USR-00378,BAT-001318,STR-003,2025-01-15T09:15:00,SMS,0.0,delivery,True,2025-01-15T10:27:00
CLM-0009384,USR-00206,BAT-001135,STR-003,2025-02-08T14:02:00,reply-YES,0.0,delivery,True,2025-02-08T15:14:00
CLM-0009385,USR-00446,BAT-000683,STR-002,2025-02-26T13:29:00,reply-YES,0.0,delivery,True,2025-02-26T14:16:00
CLM-0009386,USR-00471,BAT-001591,STR-004,2024-12-10T21:38:00,reply-YES,0.0,delivery,True,2024-12-10T22:49:00
CLM-0009387,USR-00338,BAT-000052,STR-001,2025-02-09T11:05:00,reply-YES,10.0,pickup,True,2025-02-09T12:48:00
CLM-0009388,USR-00440,BAT-002110,STR-005,2024-11-26T20:01:00,WhatsApp,0.0,pickup,True,2024-11-26T21:35:00
CLM-0009389,USR-00291,BAT-000658,STR-002,2025-01-14T17:02:00,SMS,23.0,pickup,True,2025-01-14T18:33:00
CLM-0009390,USR-00363,BAT-002501,STR-006,2024-12-12T19:17:00,WhatsApp,0.0,pickup,True,2024-12-12T20:01:00
CLM-0009391,USR-00344,BAT-000430,STR-001,2025-01-20T12:11:00,reply-YES,20.2,delivery,True,2025-01-20T13:13:00
CLM-0009392,USR-00084,BAT-002005,STR-005,2025-03-08T11:26:00,reply-YES,0.0,delivery,True,2025-03-08T11:44:00
CLM-0009393,USR-00312,BAT-001670,STR-004,2025-01-14T19:10:00,SMS,0.0,pickup,True,2025-01-14T19:41:00
CLM-0009394,USR-00347,BAT-000232,STR-001,2025-02-08T16:16:00,WhatsApp,0.0,delivery,True,2025-02-08T17:31:00
CLM-0009395,USR-00089,BAT-000233,STR-001,2024-11-23T17:41:00,SMS,0.0,delivery,True,2024-11-23T19:36:00
CLM-0009396,USR-00451,BAT-001976,STR-005,2024-11-19T14:13:00,SMS,0.0,delivery,True,2024-11-19T15:33:00
CLM-0009397,USR-00258,BAT-002552,STR-006,2025-01-23T20:18:00,SMS,0.0,delivery,True,2025-01-23T21:23:00
CLM-0009398,USR-00295,BAT-001381,STR-004,2024-12-22T14:03:00,WhatsApp,26.5,delivery,True,2024-12-22T15:01:00
CLM-0009399,USR-00159,BAT-001622,STR-004,2025-03-03T15:00:00,WhatsApp,21.4,pickup,False,
CLM-0009400,USR-00107,BAT-002480,STR-006,2025-03-14T20:09:00,SMS,0.0,delivery,True,2025-03-14T20:44:00
CLM-0009401,USR-00363,BAT-000308,STR-001,2025-03-31T20:12:00,reply-YES,0.0,delivery,True,2025-03-31T20:43:00
CLM-0009402,USR-00394,BAT-000752,STR-002,2025-01-11T09:00:00,SMS,0.0,pickup,True,2025-01-11T09:43:00
CLM-0009403,USR-00459,BAT-002503,STR-006,2025-01-18T14:00:00,SMS,0.0,pickup,False,
CLM-0009404,USR-00327,BAT-001226,STR-003,2025-02-21T10:02:00,SMS,0.0,delivery,False,
CLM-0009405,USR-00491,BAT-000843,STR-002,2025-02-28T10:03:00,SMS,0.0,delivery,False,
CLM-0009406,USR-00407,BAT-001224,STR-003,2025-02-11T16:00:00,SMS,0.0,delivery,True,2025-02-11T17:00:00
CLM-0009407,USR-00333,BAT-001138,STR-003,2025-01-15T16:01:00,WhatsApp,0.0,pickup,True,2025-01-15T17:52:00
CLM-0009408,USR-00225,BAT-001685,STR-004,2025-03-30T13:02:00,SMS,0.0,pickup,True,2025-03-30T14:37:00
CLM-0009409,USR-00103,BAT-002544,STR-006,2025-01-05T18:13:00,reply-YES,0.0,pickup,False,
CLM-0009410,USR-00116,BAT-001064,STR-003,2025-01-21T11:06:00,WhatsApp,0.0,pickup,False,
CLM-0009411,USR-00295,BAT-002227,STR-005,2024-11-06T18:08:00,WhatsApp,0.0,pickup,True,2024-11-06T19:27:00
CLM-0009412,USR-00151,BAT-001346,STR-003,2025-03-27T19:34:00,SMS,0.0,delivery,True,2025-03-27T19:56:00
CLM-0009413,USR-00139,BAT-001607,STR-004,2025-02-11T19:02:00,WhatsApp,29.0,pickup,True,2025-02-11T19:35:00
CLM-0009414,USR-00419,BAT-000609,STR-002,2025-02-16T13:10:00,reply-YES,0.0,pickup,True,2025-02-16T14:55:00
CLM-0009415,USR-00009,BAT-002449,STR-006,2024-12-05T11:04:00,SMS,0.0,pickup,True,2024-12-05T11:23:00
CLM-0009416,USR-00373,BAT-002566,STR-006,2024-12-08T15:19:00,WhatsApp,0.0,delivery,False,
