record_id,batch_id,store_id,sku_id,date,hour_of_day,units_sold,price_at_sale_inr,discount_depth_pct,time_to_expiry_hours_at_sale,day_of_week,is_weekend,is_holiday,outcome
SL-00030669,BAT-000762,STR-002,SKU-0104,2025-03-03,14,1,139.5,0.0,5160,0,False,False,partially_sold
SL-00030670,BAT-000762,STR-002,SKU-0104,2025-03-04,20,1,139.5,0.0,5136,1,False,False,partially_sold
SL-00030671,BAT-000762,STR-002,SKU-0104,2025-03-05,19,1,139.5,0.0,5112,2,False,False,partially_sold
SL-00030672,BAT-000762,STR-002,SKU-0104,2025-03-06,16,1,139.5,0.0,5088,3,False,False,partially_sold
SL-00030673,BAT-000762,STR-002,SKU-0104,2025-03-07,11,1,139.5,0.0,5064,4,False,False,partially_sold
SL-00030674,BAT-000762,STR-002,SKU-0104,2025-03-08,12,1,139.5,0.0,5040,5,True,True,partially_sold
SL-00030675,BAT-000762,STR-002,SKU-0104,2025-03-09,10,1,139.5,0.0,5016,6,True,False,partially_sold
SL-00030676,BAT-000762,STR-002,SKU-0104,2025-03-10,15,1,139.5,0.0,4992,0,False,False,partially_sold
SL-00030677,BAT-000762,STR-002,SKU-0104,2025-03-11,21,1,139.5,0.0,4968,1,False,False,partially_sold
SL-00030678,BAT-000762,STR-002,SKU-0104,2025-03-12,20,1,139.5,0.0,4944,2,False,False,partially_sold
SL-00030679,BAT-000762,STR-002,SKU-0104,2025-03-13,12,1,139.5,0.0,4920,3,False,False,partially_sold
SL-00030680,BAT-000762,STR-002,SKU-0104,2025-03-14,10,1,139.5,0.0,4896,4,False,False,partially_sold
SL-00030681,BAT-000762,STR-002,SKU-0104,2025-03-15,15,2,139.5,0.0,4872,5,True,False,partially_sold
SL-00030682,BAT-000762,STR-002,SKU-0104,2025-03-16,9,1,139.5,0.0,4848,6,True,False,partially_sold
SL-00030683,BAT-000762,STR-002,SKU-0104,2025-03-17,12,1,139.5,0.0,4824,0,False,False,partially_sold
SL-00030684,BAT-000762,STR-002,SKU-0104,2025-03-18,19,1,139.5,0.0,4800,1,False,False,sold_out
SL-00030685,BAT-000855,STR-002,SKU-0135,2025-01-08,16,2,69.0,36.1,624,2,False,False,partially_sold
SL-00030686,BAT-000855,STR-002,SKU-0135,2025-01-09,19,2,69.0,36.1,600,3,False,False,partially_sold
SL-00030687,BAT-000855,STR-002,SKU-0135,2025-01-10,17,2,69.0,36.1,576,4,False,False,partially_sold
SL-00030688,BAT-000855,STR-002,SKU-0135,2025-01-11,20,2,69.0,36.1,552,5,True,False,partially_sold
SL-00030689,BAT-000855,STR-002,SKU-0135,2025-01-12,10,2,69.0,36.1,528,6,True,False,partially_sold
SL-00030690,BAT-000855,STR-002,SKU-0135,2025-01-13,10,2,69.0,36.1,504,0,False,False,partially_sold
SL-00030691,BAT-000855,STR-002,SKU-0135,2025-01-14,19,2,69.0,36.1,480,1,False,True,partially_sold
SL-00030692,BAT-000855,STR-002,SKU-0135,2025-01-15,19,1,69.0,36.1,456,2,False,False,sold_out
SL-00030693,BAT-000972,STR-003,SKU-0024,2025-01-08,20,18,107.5,10.0,96,2,False,False,partially_sold
SL-00030694,BAT-000972,STR-003,SKU-0024,2025-01-09,21,19,107.5,10.0,72,3,False,False,partially_sold
SL-00030695,BAT-000972,STR-003,SKU-0024,2025-01-10,9,10,95.5,20.0,48,4,False,False,sold_out
SL-00030696,BAT-001219,STR-003,SKU-0107,2025-01-08,14,1,147.5,0.0,6936,2,False,False,partially_sold
SL-00030697,BAT-001219,STR-003,SKU-0107,2025-01-09,21,1,147.5,0.0,6912,3,False,False,partially_sold
SL-00030698,BAT-001219,STR-003,SKU-0107,2025-01-10,20,1,147.5,0.0,6888,4,False,False,partially_sold
SL-00030699,BAT-001219,STR-003,SKU-0107,2025-01-11,21,1,147.5,0.0,6864,5,True,False,partially_sold
SL-00030700,BAT-001219,STR-003,SKU-0107,2025-01-12,16,1,147.5,0.0,6840,6,True,False,partially_sold
SL-00030701,BAT-001219,STR-003,SKU-0107,2025-01-13,9,1,147.5,0.0,6816,0,False,False,partially_sold
SL-00030702,BAT-001219,STR-003,SKU-0107,2025-01-14,12,1,147.5,0.0,6792,1,False,True,partially_sold
SL-00030703,BAT-001219,STR-003,SKU-0107,2025-01-15,21,1,147.5,0.0,6768,2,False,False,partially_sold
SL-00030704,BAT-001219,STR-003,SKU-0107,2025-01-16,18,1,147.5,0.0,6744,3,False,False,partially_sold
SL-00030705,BAT-001219,STR-003,SKU-0107,2025-01-17,18,1,147.5,0.0,6720,4,False,False,partially_sold
SL-00030706,BAT-001219,STR-003,SKU-0107,2025-01-18,15,1,147.5,0.0,6696,5,True,False,partially_sold
SL-00030707,BAT-001219,STR-003,SKU-0107,2025-01-19,21,1,147.5,0.0,6672,6,True,False,partially_sold
SL-00030708,BAT-001219,STR-003,SKU-0107,2025-01-20,12,1,147.5,0.0,6648,0,False,False,partially_sold
SL-00030709,BAT-001219,STR-003,SKU-0107,2025-01-21,9,1,147.5,0.0,6624,1,False,False,partially_sold
SL-00030710,BAT-001219,STR-003,SKU-0107,2025-01-22,15,1,147.5,0.0,6600,2,False,False,partially_sold
SL-00030711,BAT-001219,STR-003,SKU-0107,2025-01-23,15,1,147.5,0.0,6576,3,False,False,partially_sold
SL-00030712,BAT-001219,STR-003,SKU-0107,2025-01-24,16,1,147.5,0.0,6552,4,False,False,partially_sold
SL-00030713,BAT-001219,STR-003,SKU-0107,2025-01-25,9,1,147.5,0.0,6528,5,True,False,partially_sold
SL-00030714,BAT-001219,STR-003,SKU-0107,2025-01-26,9,1,147.5,0.0,6504,6,True,True,partially_sold
SL-00030715,BAT-001219,STR-003,SKU-0107,2025-01-27,14,1,147.5,0.0,6480,0,False,False,partially_sold
SL-00030716,BAT-001219,STR-003,SKU-0107,2025-01-28,18,1,147.5,0.0,6456,1,False,False,partially_sold
SL-00030717,BAT-001219,STR-003,SKU-0107,2025-01-29,18,1,147.5,0.0,6432,2,False,False,partially_sold
SL-00030718,BAT-001219,STR-003,SKU-0107,2025-01-30,13,1,147.5,0.0,6408,3,False,False,partially_sold
SL-00030719,BAT-001219,STR-003,SKU-0107,2025-01-31,15,1,147.5,0.0,6384,4,False,False,partially_sold
SL-00030720,BAT-001219,STR-003,SKU-0107,2025-02-01,18,1,147.5,0.0,6360,5,True,False,partially_sold
SL-00030721,BAT-001219,STR-003,SKU-0107,2025-02-02,15,1,147.5,0.0,6336,6,True,False,partially_sold
SL-00030722,BAT-001219,STR-003,SKU-0107,2025-02-03,15,1,147.5,0.0,6312,0,False,False,partially_sold
SL-00030723,BAT-001219,STR-003,SKU-0107,2025-02-04,19,1,147.5,0.0,6288,1,False,False,partially_sold
SL-00030724,BAT-001219,STR-003,SKU-0107,2025-02-05,18,1,147.5,0.0,6264,2,False,False,partially_sold
SL-00030725,BAT-001219,STR-003,SKU-0107,2025-02-06,12,1,147.5,0.0,6240,3,False,False,partially_sold
SL-00030726,BAT-001219,STR-003,SKU-0107,2025-02-07,20,1,147.5,0.0,6216,4,False,False,partially_sold
SL-00030727,BAT-001219,STR-003,SKU-0107,2025-02-08,11,1,147.5,0.0,6192,5,True,False,partially_sold
SL-00030728,BAT-001219,STR-003,SKU-0107,2025-02-09,21,1,147.5,0.0,6168,6,True,False,partially_sold
SL-00030729,BAT-001219,STR-003,SKU-0107,2025-02-10,12,1,147.5,0.0,6144,0,False,False,partially_sold
SL-00030730,BAT-001219,STR-003,SKU-0107,2025-02-11,12,1,147.5,0.0,6120,1,False,False,partially_sold
SL-00030731,BAT-001219,STR-003,SKU-0107,2025-02-12,20,1,147.5,0.0,6096,2,False,False,partially_sold
SL-00030732,BAT-001219,STR-003,SKU-0107,2025-02-13,16,1,147.5,0.0,6072,3,False,False,partially_sold
SL-00030733,BAT-001219,STR-003,SKU-0107,2025-02-14,9,1,147.5,0.0,6048,4,False,False,partially_sold
SL-00030734,BAT-001219,STR-003,SKU-0107,2025-02-15,9,1,147.5,0.0,6024,5,True,False,sold_out
SL-00030735,BAT-001401,STR-004,SKU-0017,2025-01-08,16,9,101.5,10.0,96,2,False,False,partially_sold
SL-00030736,BAT-001401,STR-004,SKU-0017,2025-01-09,10,8,101.5,10.0,72,3,False,False,partially_sold
SL-00030737,BAT-001401,STR-004,SKU-0017,2025-01-10,20,6,90.5,20.0,48,4,False,False,sold_out
SL-00030738,BAT-001429,STR-004,SKU-0027,2025-01-08,19,60,42.0,20.0,48,2,False,False,sold_out
SL-00030739,BAT-001496,STR-004,SKU-0049,2025-01-08,14,1,129.0,0.0,5160,2,False,False,partially_sold
SL-00030740,BAT-001496,STR-004,SKU-0049,2025-01-09,17,1,129.0,0.0,5136,3,False,False,partially_sold
SL-00030741,BAT-001496,STR-004,SKU-0049,2025-01-10,9,1,129.0,0.0,5112,4,False,False,partially_sold
SL-00030742,BAT-001496,STR-004,SKU-0049,2025-01-11,21,1,129.0,0.0,5088,5,True,False,partially_sold
SL-00030743,BAT-001496,STR-004,SKU-0049,2025-01-12,9,1,129.0,0.0,5064,6,True,False,partially_sold
SL-00030744,BAT-001496,STR-004,SKU-0049,2025-01-13,18,1,129.0,0.0,5040,0,False,False,partially_sold
SL-00030745,BAT-001496,STR-004,SKU-0049,2025-01-14,16,1,129.0,0.0,5016,1,False,True,partially_sold
SL-00030746,BAT-001496,STR-004,SKU-0049,2025-01-15,10,1,129.0,0.0,4992,2,False,False,partially_sold
SL-00030747,BAT-001496,STR-004,SKU-0049,2025-01-16,13,1,129.0,0.0,4968,3,False,False,partially_sold
SL-00030748,BAT-001496,STR-004,SKU-0049,2025-01-17,19,1,129.0,0.0,4944,4,False,False,partially_sold
SL-00030749,BAT-001496,STR-004,SKU-0049,2025-01-18,9,1,129.0,0.0,4920,5,True,False,partially_sold
SL-00030750,BAT-001496,STR-004,SKU-0049,2025-01-19,17,1,129.0,0.0,4896,6,True,False,partially_sold
SL-00030751,BAT-001496,STR-004,SKU-0049,2025-01-20,15,1,129.0,0.0,4872,0,False,False,partially_sold
SL-00030752,BAT-001496,STR-004,SKU-0049,2025-01-21,12,1,129.0,0.0,4848,1,False,False,partially_sold
SL-00030753,BAT-001496,STR-004,SKU-0049,2025-01-22,12,1,129.0,0.0,4824,2,False,False,partially_sold
SL-00030754,BAT-001496,STR-004,SKU-0049,2025-01-23,11,1,129.0,0.0,4800,3,False,False,partially_sold
SL-00030755,BAT-001496,STR-004,SKU-0049,2025-01-24,12,1,129.0,0.0,4776,4,False,False,partially_sold
SL-00030756,BAT-001496,STR-004,SKU-0049,2025-01-25,13,1,129.0,0.0,4752,5,True,False,partially_sold
SL-00030757,BAT-001496,STR-004,SKU-0049,2025-01-26,12,1,129.0,0.0,4728,6,True,True,partially_sold
SL-00030758,BAT-001496,STR-004,SKU-0049,2025-01-27,9,1,129.0,0.0,4704,0,False,False,partially_sold
SL-00030759,BAT-001496,STR-004,SKU-0049,2025-01-28,21,1,129.0,0.0,4680,1,False,False,partially_sold
SL-00030760,BAT-001496,STR-004,SKU-0049,2025-01-29,21,1,129.0,0.0,4656,2,False,False,partially_sold
SL-00030761,BAT-001496,STR-004,SKU-0049,2025-01-30,15,1,129.0,0.0,4632,3,False,False,partially_sold
SL-00030762,BAT-001496,STR-004,SKU-0049,2025-01-31,14,1,129.0,0.0,4608,4,False,False,partially_sold
SL-00030763,BAT-001496,STR-004,SKU-0049,2025-02-01,17,1,129.0,0.0,4584,5,True,False,partially_sold
SL-00030764,BAT-001496,STR-004,SKU-0049,2025-02-02,21,1,129.0,0.0,4560,6,True,False,partially_sold
SL-00030765,BAT-001496,STR-004,SKU-0049,2025-02-03,16,1,129.0,0.0,4536,0,False,False,partially_sold
SL-00030766,BAT-001496,STR-004,SKU-0049,2025-02-04,13,1,129.0,0.0,4512,1,False,False,partially_sold
SL-00030767,BAT-001496,STR-004,SKU-0049,2025-02-05,13,1,129.0,0.0,4488,2,False,False,partially_sold
SL-00030768,BAT-001496,STR-004,SKU-0049,2025-02-06,20,1,129.0,0.0,4464,3,False,False,partially_sold
SL-00030769,BAT-001496,STR-004,SKU-0049,2025-02-07,17,1,129.0,0.0,4440,4,False,False,partially_sold
SL-00030770,BAT-001496,STR-004,SKU-0049,2025-02-08,20,1,129.0,0.0,4416,5,True,False,partially_sold
SL-00030771,BAT-001496,STR-004,SKU-0049,2025-02-09,17,1,129.0,0.0,4392,6,True,False,partially_sold
SL-00030772,BAT-001496,STR-004,SKU-0049,2025-02-10,17,1,129.0,0.0,4368,0,False,False,partially_sold
SL-00030773,BAT-001496,STR-004,SKU-0049,2025-02-11,12,1,129.0,0.0,4344,1,False,False,partially_sold
SL-00030774,BAT-001496,STR-004,SKU-0049,2025-02-12,18,1,129.0,0.0,4320,2,False,False,partially_sold
SL-00030775,BAT-001496,STR-004,SKU-0049,2025-02-13,19,1,129.0,0.0,4296,3,False,False,partially_sold
SL-00030776,BAT-001496,STR-004,SKU-0049,2025-02-14,11,1,129.0,0.0,4272,4,False,False,partially_sold
SL-00030777,BAT-001496,STR-004,SKU-0049,2025-02-15,12,1,129.0,0.0,4248,5,True,False,sold_out
SL-00030778,BAT-001570,STR-004,SKU-0074,2025-01-08,16,1,98.5,0.0,2808,2,False,False,partially_sold
SL-00030779,BAT-001570,STR-004,SKU-0074,2025-01-09,14,1,98.5,0.0,2784,3,False,False,partially_sold
SL-00030780,BAT-001570,STR-004,SKU-0074,2025-01-10,18,1,98.5,0.0,2760,4,False,False,partially_sold
SL-00030781,BAT-001570,STR-004,SKU-0074,2025-01-11,20,1,98.5,0.0,2736,5,True,False,partially_sold
SL-00030782,BAT-001570,STR-004,SKU-0074,2025-01-12,9,1,98.5,0.0,2712,6,True,False,partially_sold
SL-00030783,BAT-001570,STR-004,SKU-0074,2025-01-13,18,1,98.5,0.0,2688,0,False,False,partially_sold
SL-00030784,BAT-001570,STR-004,SKU-0074,2025-01-14,16,1,98.5,0.0,2664,1,False,True,partially_sold
SL-00030785,BAT-001570,STR-004,SKU-0074,2025-01-15,11,1,98.5,0.0,2640,2,False,False,partially_sold
SL-00030786,BAT-001570,STR-004,SKU-0074,2025-01-16,11,1,98.5,0.0,2616,3,False,False,partially_sold
SL-00030787,BAT-001570,STR-004,SKU-0074,2025-01-17,17,1,98.5,0.0,2592,4,False,False,partially_sold
SL-00030788,BAT-001570,STR-004,SKU-0074,2025-01-18,14,1,98.5,0.0,2568,5,True,False,partially_sold
SL-00030789,BAT-001570,STR-004,SKU-0074,2025-01-19,17,1,98.5,0.0,2544,6,True,False,partially_sold
SL-00030790,BAT-001570,STR-004,SKU-0074,2025-01-20,20,1,98.5,0.0,2520,0,False,False,partially_sold
SL-00030791,BAT-001570,STR-004,SKU-0074,2025-01-21,11,1,98.5,0.0,2496,1,False,False,partially_sold
SL-00030792,BAT-001570,STR-004,SKU-0074,2025-01-22,19,1,98.5,0.0,2472,2,False,False,partially_sold
SL-00030793,BAT-001570,STR-004,SKU-0074,2025-01-23,14,1,98.5,0.0,2448,3,False,False,partially_sold
SL-00030794,BAT-001570,STR-004,SKU-0074,2025-01-24,17,1,98.5,0.0,2424,4,False,False,partially_sold
SL-00030795,BAT-001570,STR-004,SKU-0074,2025-01-25,14,1,98.5,0.0,2400,5,True,False,partially_sold
SL-00030796,BAT-001570,STR-004,SKU-0074,2025-01-26,20,1,98.5,0.0,2376,6,True,True,partially_sold
SL-00030797,BAT-001570,STR-004,SKU-0074,2025-01-27,13,1,98.5,0.0,2352,0,False,False,partially_sold
SL-00030798,BAT-001570,STR-004,SKU-0074,2025-01-28,14,1,98.5,0.0,2328,1,False,False,partially_sold
SL-00030799,BAT-001570,STR-004,SKU-0074,2025-01-29,14,1,98.5,0.0,2304,2,False,False,partially_sold
SL-00030800,BAT-001570,STR-004,SKU-0074,2025-01-30,10,1,98.5,0.0,2280,3,False,False,partially_sold
SL-00030801,BAT-001570,STR-004,SKU-0074,2025-01-31,12,1,98.5,0.0,2256,4,False,False,partially_sold
SL-00030802,BAT-001570,STR-004,SKU-0074,2025-02-01,18,1,98.5,0.0,2232,5,True,False,partially_sold
SL-00030803,BAT-001570,STR-004,SKU-0074,2025-02-02,21,2,98.5,0.0,2208,6,True,False,partially_sold
SL-00030804,BAT-001570,STR-004,SKU-0074,2025-02-03,10,1,98.5,0.0,2184,0,False,False,partially_sold
SL-00030805,BAT-001570,STR-004,SKU-0074,2025-02-04,18,1,98.5,0.0,2160,1,False,False,partially_sold
SL-00030806,BAT-001570,STR-004,SKU-0074,2025-02-05,15,1,98.5,0.0,2136,2,False,False,partially_sold
SL-00030807,BAT-001570,STR-004,SKU-0074,2025-02-06,21,1,98.5,0.0,2112,3,False,False,partially_sold
SL-00030808,BAT-001570,STR-004,SKU-0074,2025-02-07,9,1,98.5,0.0,2088,4,False,False,partially_sold
SL-00030809,BAT-001570,STR-004,SKU-0074,2025-02-08,12,1,98.5,0.0,2064,5,True,False,partially_sold
SL-00030810,BAT-001570,STR-004,SKU-0074,2025-02-09,13,1,98.5,0.0,2040,6,True,False,partially_sold
SL-00030811,BAT-001570,STR-004,SKU-0074,2025-02-10,17,1,98.5,0.0,2016,0,False,False,partially_sold
SL-00030812,BAT-001570,STR-004,SKU-0074,2025-02-11,11,1,98.5,0.0,1992,1,False,False,partially_sold
SL-00030813,BAT-001570,STR-004,SKU-0074,2025-02-12,21,1,98.5,0.0,1968,2,False,False,partially_sold
SL-00030814,BAT-001570,STR-004,SKU-0074,2025-02-13,21,1,98.5,0.0,1944,3,False,False,partially_sold
SL-00030815,BAT-001570,STR-004,SKU-0074,2025-02-14,12,1,98.5,0.0,1920,4,False,False,partially_sold
SL-00030816,BAT-001570,STR-004,SKU-0074,2025-02-15,15,1,98.5,0.0,1896,5,True,False,partially_sold
SL-00030817,BAT-001570,STR-004,SKU-0074,2025-02-16,16,1,98.5,0.0,1872,6,True,False,partially_sold
SL-00030818,BAT-001570,STR-004,SKU-0074,2025-02-17,17,1,98.5,0.0,1848,0,False,False,partially_sold
SL-00030819,BAT-001570,STR-004,SKU-0074,2025-02-18,17,1,98.5,0.0,1824,1,False,False,partially_sold
SL-00030820,BAT-001570,STR-004,SKU-0074,2025-02-19,12,1,98.5,0.0,1800,2,False,False,partially_sold
SL-00030821,BAT-001570,STR-004,SKU-0074,2025-02-20,17,1,98.5,0.0,1776,3,False,False,partially_sold
SL-00030822,BAT-001570,STR-004,SKU-0074,2025-02-21,20,1,98.5,0.0,1752,4,False,False,partially_sold
SL-00030823,BAT-001570,STR-004,SKU-0074,2025-02-22,16,1,98.5,0.0,1728,5,True,False,partially_sold
SL-00030824,BAT-001570,STR-004,SKU-0074,2025-02-23,12,1,98.5,0.0,1704,6,True,False,partially_sold
SL-00030825,BAT-001570,STR-004,SKU-0074,2025-02-24,15,1,98.5,0.0,1680,0,False,False,partially_sold
SL-00030826,BAT-001570,STR-004,SKU-0074,2025-02-25,18,1,98.5,0.0,1656,1,False,False,partially_sold
SL-00030827,BAT-001570,STR-004,SKU-0074,2025-02-26,19,1,98.5,0.0,1632,2,False,True,partially_sold
SL-00030828,BAT-001570,STR-004,SKU-0074,2025-02-27,12,1,98.5,0.0,1608,3,False,False,partially_sold
SL-00030829,BAT-001570,STR-004,SKU-0074,2025-02-28,11,1,98.5,0.0,1584,4,False,False,partially_sold
SL-00030830,BAT-001570,STR-004,SKU-0074,2025-03-01,12,1,98.5,0.0,1560,5,True,False,partially_sold
SL-00030831,BAT-001570,STR-004,SKU-0074,2025-03-02,17,1,98.5,0.0,1536,6,True,False,partially_sold
SL-00030832,BAT-001570,STR-004,SKU-0074,2025-03-03,9,1,98.5,0.0,1512,0,False,False,partially_sold
SL-00030833,BAT-001570,STR-004,SKU-0074,2025-03-04,9,1,98.5,0.0,1488,1,False,False,partially_sold
SL-00030834,BAT-001570,STR-004,SKU-0074,2025-03-05,13,1,98.5,0.0,1464,2,False,False,partially_sold
SL-00030835,BAT-001570,STR-004,SKU-0074,2025-03-06,20,1,98.5,0.0,1440,3,False,False,partially_sold
SL-00030836,BAT-001570,STR-004,SKU-0074,2025-03-07,12,1,98.5,0.0,1416,4,False,False,partially_sold
SL-00030837,BAT-001570,STR-004,SKU-0074,2025-03-08,15,1,98.5,0.0,1392,5,True,True,sold_out
SL-00030838,BAT-001793,STR-004,SKU-0148,2025-01-08,13,2,113.0,0.0,1176,2,False,False,partially_sold
SL-00030839,BAT-001793,STR-004,SKU-0148,2025-01-09,16,2,113.0,0.0,1152,3,False,False,partially_sold
SL-00030840,BAT-001793,STR-004,SKU-0148,2025-01-10,14,2,113.0,0.0,1128,4,False,False,partially_sold
SL-00030841,BAT-001793,STR-004,SKU-0148,2025-01-11,17,2,113.0,0.0,1104,5,True,False,partially_sold
SL-00030842,BAT-001793,STR-004,SKU-0148,2025-01-12,13,3,113.0,0.0,1080,6,True,False,partially_sold
SL-00030843,BAT-001793,STR-004,SKU-0148,2025-01-13,15,2,113.0,0.0,1056,0,False,False,partially_sold
SL-00030844,BAT-001793,STR-004,SKU-0148,2025-01-14,15,2,113.0,0.0,1032,1,False,True,partially_sold
SL-00030845,BAT-001793,STR-004,SKU-0148,2025-01-15,21,2,113.0,0.0,1008,2,False,False,partially_sold
SL-00030846,BAT-001793,STR-004,SKU-0148,2025-01-16,13,2,113.0,0.0,984,3,False,False,partially_sold
SL-00030847,BAT-001793,STR-004,SKU-0148,2025-01-17,17,3,113.0,0.0,960,4,False,False,partially_sold
SL-00030848,BAT-001793,STR-004,SKU-0148,2025-01-18,15,3,113.0,0.0,936,5,True,False,partially_sold
SL-00030849,BAT-001793,STR-004,SKU-0148,2025-01-19,20,2,113.0,0.0,912,6,True,False,partially_sold
SL-00030850,BAT-001793,STR-004,SKU-0148,2025-01-20,16,2,113.0,0.0,888,0,False,False,partially_sold
SL-00030851,BAT-001793,STR-004,SKU-0148,2025-01-21,20,2,113.0,0.0,864,1,False,False,partially_sold
SL-00030852,BAT-001793,STR-004,SKU-0148,2025-01-22,13,2,113.0,0.0,840,2,False,False,partially_sold
SL-00030853,BAT-001793,STR-004,SKU-0148,2025-01-23,10,2,113.0,0.0,816,3,False,False,partially_sold
SL-00030854,BAT-001793,STR-004,SKU-0148,2025-01-24,15,2,113.0,0.0,792,4,False,False,partially_sold
SL-00030855,BAT-001793,STR-004,SKU-0148,2025-01-25,12,3,113.0,0.0,768,5,True,False,partially_sold
SL-00030856,BAT-001793,STR-004,SKU-0148,2025-01-26,16,2,113.0,0.0,744,6,True,True,partially_sold
SL-00030857,BAT-001793,STR-004,SKU-0148,2025-01-27,21,2,113.0,0.0,720,0,False,False,partially_sold
SL-00030858,BAT-001793,STR-004,SKU-0148,2025-01-28,10,2,113.0,0.0,696,1,False,False,partially_sold
SL-00030859,BAT-001793,STR-004,SKU-0148,2025-01-29,11,2,113.0,0.0,672,2,False,False,partially_sold
SL-00030860,BAT-001793,STR-004,SKU-0148,2025-01-30,9,1,113.0,0.0,648,3,False,False,partially_sold
SL-00030861,BAT-001793,STR-004,SKU-0148,2025-01-31,15,2,113.0,0.0,624,4,False,False,partially_sold
SL-00030862,BAT-001793,STR-004,SKU-0148,2025-02-01,12,2,113.0,0.0,600,5,True,False,partially_sold
SL-00030863,BAT-001793,STR-004,SKU-0148,2025-02-02,10,2,113.0,0.0,576,6,True,False,partially_sold
SL-00030864,BAT-001793,STR-004,SKU-0148,2025-02-03,16,2,113.0,0.0,552,0,False,False,partially_sold
SL-00030865,BAT-001793,STR-004,SKU-0148,2025-02-04,14,2,113.0,0.0,528,1,False,False,partially_sold
SL-00030866,BAT-001793,STR-004,SKU-0148,2025-02-05,14,2,113.0,0.0,504,2,False,False,partially_sold
SL-00030867,BAT-001793,STR-004,SKU-0148,2025-02-06,11,2,113.0,0.0,480,3,False,False,partially_sold
SL-00030868,BAT-001793,STR-004,SKU-0148,2025-02-07,18,3,113.0,0.0,456,4,False,False,partially_sold
SL-00030869,BAT-001793,STR-004,SKU-0148,2025-02-08,16,2,113.0,0.0,432,5,True,False,partially_sold
SL-00030870,BAT-001793,STR-004,SKU-0148,2025-02-09,16,1,113.0,0.0,408,6,True,False,sold_out
SL-00030871,BAT-002150,STR-005,SKU-0117,2025-01-08,15,14,243.5,35.0,24,2,False,False,sold_out
SL-00030872,BAT-002249,STR-005,SKU-0150,2025-01-08,9,9,67.5,10.0,120,2,False,False,partially_sold
SL-00030873,BAT-002249,STR-005,SKU-0150,2025-01-09,10,9,67.5,10.0,96,3,False,False,partially_sold
SL-00030874,BAT-002249,STR-005,SKU-0150,2025-01-10,13,5,67.5,10.0,72,4,False,False,sold_out
SL-00030875,BAT-002253,STR-006,SKU-0001,2025-01-08,14,51,52.0,10.0,120,2,False,False,partially_sold
SL-00030876,BAT-002253,STR-006,SKU-0001,2025-01-09,17,52,52.0,10.0,96,3,False,False,partially_sold
SL-00030877,BAT-002253,STR-006,SKU-0001,2025-01-10,13,45,52.0,10.0,72,4,False,False,sold_out
SL-00030878,BAT-002299,STR-006,SKU-0017,2025-01-08,9,21,101.5,10.0,96,2,False,False,partially_sold
SL-00030879,BAT-002299,STR-006,SKU-0017,2025-01-09,17,32,101.5,10.0,72,3,False,False,partially_sold
SL-00030880,BAT-002299,STR-006,SKU-0017,2025-01-10,10,14,90.5,20.0,48,4,False,False,sold_out
SL-00030881,BAT-002498,STR-006,SKU-0083,2025-01-08,10,1,60.5,0.0,2184,2,False,False,partially_sold
SL-00030882,BAT-002498,STR-006,SKU-0083,2025-01-09,20,2,60.5,0.0,2160,3,False,False,partially_sold
SL-00030883,BAT-002498,STR-006,SKU-0083,2025-01-10,21,2,60.5,0.0,2136,4,False,False,partially_sold
SL-00030884,BAT-002498,STR-006,SKU-0083,2025-01-11,13,2,60.5,0.0,2112,5,True,False,partially_sold
SL-00030885,BAT-002498,STR-006,SKU-0083,2025-01-12,13,2,60.5,0.0,2088,6,True,False,partially_sold
SL-00030886,BAT-002498,STR-006,SKU-0083,2025-01-13,21,2,60.5,0.0,2064,0,False,False,partially_sold
SL-00030887,BAT-002498,STR-006,SKU-0083,2025-01-14,10,2,60.5,0.0,2040,1,False,True,partially_sold
SL-00030888,BAT-002498,STR-006,SKU-0083,2025-01-15,14,2,60.5,0.0,2016,2,False,False,partially_sold
SL-00030889,BAT-002498,STR-006,SKU-0083,2025-01-16,16,2,60.5,0.0,1992,3,False,False,partially_sold
SL-00030890,BAT-002498,STR-006,SKU-0083,2025-01-17,11,2,60.5,0.0,1968,4,False,False,partially_sold
SL-00030891,BAT-002498,STR-006,SKU-0083,2025-01-18,17,2,60.5,0.0,1944,5,True,False,partially_sold
SL-00030892,BAT-002498,STR-006,SKU-0083,2025-01-19,10,2,60.5,0.0,1920,6,True,False,partially_sold
SL-00030893,BAT-002498,STR-006,SKU-0083,2025-01-20,20,2,60.5,0.0,1896,0,False,False,partially_sold
SL-00030894,BAT-002498,STR-006,SKU-0083,2025-01-21,13,1,60.5,0.0,1872,1,False,False,partially_sold
SL-00030895,BAT-002498,STR-006,SKU-0083,2025-01-22,20,2,60.5,0.0,1848,2,False,False,partially_sold
SL-00030896,BAT-002498,STR-006,SKU-0083,2025-01-23,12,2,60.5,0.0,1824,3,False,False,partially_sold
SL-00030897,BAT-002498,STR-006,SKU-0083,2025-01-24,20,2,60.5,0.0,1800,4,False,False,partially_sold
SL-00030898,BAT-002498,STR-006,SKU-0083,2025-01-25,15,2,60.5,0.0,1776,5,True,False,partially_sold
SL-00030899,BAT-002498,STR-006,SKU-0083,2025-01-26,10,2,60.5,0.0,1752,6,True,True,partially_sold
SL-00030900,BAT-002498,STR-006,SKU-0083,2025-01-27,10,2,60.5,0.0,1728,0,False,False,partially_sold
